      1.00, AM,1668293.25, 122834.29,  61420.77,   9867.00
      1.00, AM,1668293.25, 122834.29,  61420.77,   9867.00
      1.00, AM,1668293.25, 122834.29,  61420.77,   9867.00
      1.00, AM,1668293.25, 122834.29,  61420.77,   9867.00
      1.00, AM,1668293.25, 122834.29,  61420.77,   9867.00
      1.00, AM,1668293.25, 122834.29,  61420.77,   9867.00
      1.00, AM,1668293.25, 122834.29,  61420.77,   9867.00
