3032,3032,0
3032,3038,5
3032,3046,51
3032,3057,17
3038,3032,4
3038,3038,0
3038,3046,62
3038,3057,82
3046,3032,58
3046,3038,55
3046,3046,0
3046,3057,21
3057,3032,16
3057,3038,108
3057,3046,16
3057,3057,0
