HighwayLayerLogX,"C:\projects\met_council_git\data\test_new_network_outputs\highway_2015.net",8,65,2/21/2020 10:34:22 AM
Node,N,OSM_NODE_ID[10],BIKE_NODE,TRANSIT_NODE,WALK_NODE,DRIVE_NODE,X,Y
Link,A,B,MODEL_LINK_ID,SHSTGEOMETRYID[32],DISTANCE,ROADWAY[33],NAME[111],ROADWAY_CLASS,BIKE_ACCESS,TRANSIT_ACCESS,WALK_ACCESS,DRIVE_ACCESS,TRUCK_ACCESS,TRN_PRIORITY_AM,TRN_PRIORITY_MD,TRN_PRIORITY_PM,TRN_PRIORITY_NT,TTIME_ASSERT_AM,TTIME_ASSERT_MD,TTIME_ASSERT_PM,TTIME_ASSERT_NT,LANES_AM,LANES_MD,LANES_PM,LANES_NT,PRICE_SOV_AM,PRICE_HOV2_AM,PRICE_HOV3_AM,PRICE_TRUCK_AM,PRICE_SOV_MD,PRICE_HOV2_MD,PRICE_HOV3_MD,PRICE_TRUCK_MD,PRICE_SOV_PM,PRICE_HOV2_PM,PRICE_HOV3_PM,PRICE_TRUCK_PM,PRICE_SOV_NT,PRICE_HOV2_NT,PRICE_HOV3_NT,PRICE_TRUCK_NT,ASSIGN_GROUP,ACCESS_AM[15],ACCESS_MD[15],ACCESS_PM[15],ACCESS_NT[15],MPO,AREA_TYPE,COUNTY,CENTROIDCONNECT,AADT,COUNT_YEAR,COUNT_AM,COUNT_MD,COUNT_PM,COUNT_NT,COUNT_DAILY,HOV,RCI,LANES,LINKCLASS,SPEED,CAPACITY,TIME,HOV_CORRIDOR[43]
L,C,0;1;6913;433280;"";0.97561;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.25141,""
L,C,0;1;10371;433279;"";1.04759;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.41752,""
L,C,0;1;28667;433278;"";0.96347;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.22339,""
L,C,0;1;46064;433277;"";0.95006;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.19245,""
L,C,0;2;21586;433284;"";0.64246;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.48259,""
L,C,0;2;50192;433281;"";0.54966;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.26844,""
L,C,0;2;50193;433282;"";0.42003;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;0.96931,""
L,C,0;2;74185;433283;"";0.64555;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.48974,""
L,C,0;3;38300;433287;"";1.38477;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;3.19562,""
L,C,0;3;53981;433285;"";1.0749;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.48055,""
L,C,0;3;61898;433286;"";0.75749;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.74806,""
L,C,0;4;17202;433289;"";0.62213;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.43568,""
L,C,0;4;37264;433290;"";0.46488;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.0728,""
L,C,0;4;38300;433288;"";0.80582;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.85959,""
L,C,0;5;11527;433291;"";0.27257;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;0.62901,""
L,C,0;5;11528;433292;"";0.34718;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;0.80119,""
L,C,0;5;32590;433294;"";0.35152;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;0.8112,""
L,C,0;5;74213;433293;"";0.38344;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;0.88486,""
L,C,0;6;37466;433295;"";0.9677;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.23314,""
L,C,0;6;37480;433296;"";0.91022;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.10052,""
L,C,0;6;44137;433297;"";0.91036;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.10083,""
L,C,0;6;126815;433298;"";0.92788;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.14126,""
L,C,0;7;46098;433302;"";0.78008;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.80019,""
L,C,0;7;120519;433301;"";1.07148;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.47265,""
L,C,0;7;120530;433299;"";0.9258;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.13645,""
L,C,0;7;152420;433300;"";1.00488;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;2.31895,""
L,C,0;8;21043;433306;"";0.63408;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.46326,""
L,C,0;8;34035;433304;"";0.51045;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.17796,""
L,C,0;8;34039;433303;"";0.50576;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.16714,""
L,C,0;8;169101;433305;"";0.43928;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.01371,""
L,C,0;9;34035;433310;"";0.49651;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.1458,""
L,C,0;9;34039;433309;"";0.49266;"";"";99;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"";"";"";"";1;1;1;1;0;2017;0;0;0;0;0;0;99;1;99;26;99999;1.13691,""
